,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region ,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Europe,Southern Europe,Greece,"7,663",68.3,"7,606",67.7,"7,777",69.28,"7,399",66.15,"7,788",70.04,"8,008",72.54,"7,869",71.8,"1,101",10.11,"1,425",13.16,"1,692",15.69,"1,610",14.99,"1,459",13.63,"1,624",15.23,"1,515",14.27,"1,510",14.29
Europe,Southern Europe,Holy See,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Europe,Southern Europe,Italy,,,"51,823",89.43,"56,629",97.17,"59,143",101.02,"63,602",108.26,"65,791",111.66,"65,611",111.01,"64,866",109.34,"68,500",114.95,"69,527",116.11,"66,317",110.22,"67,004",110.92,"64,955",107.23,"64,015",105.53,"65,775",108.41
Europe,Southern Europe,Malta,,,,,,,,,,,196,47.92,173,41.99,180,43.48,181,43.3,174,41.23,218,51.17,160,37.21,183,42.17,,,,
Europe,Southern Europe,Montenegro,141,22.96,150,24.39,155,25.16,164,26.54,,,196,31.56,186,29.86,193,30.93,161,25.76,168,26.84,173,27.64,129,20.57,140,22.33,128,20.41,147,23.41
Europe,Southern Europe,North Macedonia,,,,,,,441,21.38,349,16.9,213,10.3,228,11.02,248,11.97,239,11.53,211,10.17,216,10.4,213,10.25,154,7.41,173,8.31,148,7.11
Europe,Southern Europe,Portugal,"44,304",424.77,"41,716",398.4,"39,220",373.24,"39,998",379.38,"37,389",353.63,"33,494",316.13,"33,205",313.14,863,8.14,812,7.68,701,6.66,580,5.54,542,5.2,469,4.52,521,5.05,584,5.68
Europe,Southern Europe,Serbia,,,,,"1,614",17.55,"1,657",18.12,"1,681",18.47,"1,582",17.46,"1,442",15.98,"1,391",15.47,"1,309",14.6,"1,323",14.8,"1,750",19.62,"1,506",16.93,"1,422",16.02,"1,339",15.12,"1,284",14.54
Europe,Southern Europe,Slovenia,"2,400",120.72,"2,379",119.55,"2,304",115.49,"2,431",121.43,"2,482",123.36,"2,135",105.54,"2,177",107.03,"2,182",106.8,"1,974",96.25,"2,032",98.74,"1,849",89.63,"1,657",80.16,"1,540",74.36,"1,491",71.89,"1,398",67.34
Europe,Southern Europe,Spain,,,,,"172,824",392.61,"180,706",404,"70,536",155.27,"72,803",158.03,"80,910",173.69,"25,077",53.43,"18,290",38.85,"17,353",36.87,"16,701",35.59,"16,776",35.86,"29,056",62.26,"17,331",37.16,"18,089",38.78
Europe,Western Europe,Austria,,,"3,584",43.62,"3,611",43.75,"3,577",43.17,"3,878",46.64,"3,945",47.29,"4,023",48.05,"3,606",42.88,"3,897",46.1,"4,030",47.4,"3,327",38.88,"3,230",37.49,"3,072",35.4,"3,292",37.64,,
Europe,Western Europe,Belgium,"61,959",594.67,"64,811",618.43,"67,418",639.21,"70,886",667.54,"74,289",694.42,"76,314",707.99,"77,665",715.15,"77,758",710.83,"78,778",715.25,"72,312",652.34,"69,746",625.3,"70,411",627.49,"69,033",611.56,"69,763",614.44,"69,363",607.38
Europe,Western Europe,France,"135,003",224.06,"137,679",226.83,"148,651",243.21,"164,359",267.21,"175,886",284.29,"187,937",302.11,"220,126",351.96,"231,909",368.81,"231,307",365.86,"231,733",364.57,"233,304",365.14,"237,916",370.62,"242,185",375.75,"242,910",375.63,,
Europe,Western Europe,Germany,"445,727",546.14,"474,575",581.26,"494,329",605.77,"510,775",626.93,"523,283",643.82,"518,499",639.6,"149,301",184.55,"142,903",176.8,"139,091",172.02,"136,077",168.05,"127,869",157.52,"125,752",154.39,"127,395",155.76,"140,033",170.37,"137,058",165.81
Europe,Western Europe,Liechtenstein,61,179.41,70,205.88,71,202.86,77,220,68,194.29,88,251.43,90,250,77,213.89,78,216.67,69,186.49,103,278.38,120,324.32,123,332.43,71,186.84,,
Europe,Western Europe,Luxembourg,,,,,,,"1,811",388.63,"2,030",427.37,"2,317",477.73,"2,350",472.84,"2,475",487.2,"2,744",528.71,"2,994",563.84,"3,018",555.8,728,131.17,608,107.23,569,98.27,585,98.82
Europe,Western Europe,Monaco,94,284.85,129,379.41,155,455.88,140,411.76,,,,,,,,,,,,,,,154,416.22,197,518.42,,,,
Europe,Western Europe,Netherlands,"53,500",330.23,"55,300",339.53,"67,060",409.73,"69,185",420.83,"71,570",433.57,"69,005",416.5,"65,690",395.1,"60,280",361.33,"59,425",355.03,"57,300",341.23,"5,581",33.13,"5,340",31.61,"5,105",30.14,"5,020",29.56,"4,789",28.14
Europe,Western Europe,Switzerland,"6,732",92.63,"8,198",111.93,"8,099",109.64,"9,272",124.32,"9,644",127.96,"8,893",116.66,524,6.79,487,6.24,487,6.16,597,7.46,568,7,609,7.42,616,7.42,573,6.84,586,6.93
Oceania,Australia and New Zealand,Australia,,,,,,,,,,,"68,019",318.86,"71,972",330.89,"68,665",309.93,"66,103",293.3,"63,709",278.16,"66,211",284.72,"67,081",284.29,"68,002",284.13,"70,986",292.57,"72,964",296.78
Oceania,Australia and New Zealand,New Zealand,,,,,"9,683",234.17,"10,140",242.24,"11,569",273.3,"11,948",279.29,"11,941",276.22,"11,260",257.67,"10,806",244.53,"10,165",227.51,"8,951",198.07,"9,900",216.73,"21,188",459.11,"23,758",509.94,"24,527",521.63
Oceania,Melanesia,Solomon Islands,,,"1,207",262.96,"1,213",258.09,"1,168",242.83,"1,184",240.65,"1,097",218.09,,,,,,,,,,,,,,,,,,
