,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Asia,Western Asia,Turkey,"7,753",11.731,"7,624",11.377,"8,737",12.867,"10,519",15.299,"9,455",13.588,"10,764",15.286,"12,700",17.807,"13,586",18.784,"13,584",18.496,"13,431",17.992,"31,196",41.088,"32,953",42.669,"31,910",40.635,"26,766",33.53,,
Asia,Western Asia,United Arab Emirates,434,11.692,506,12.435,862,18.788,971,18.321,,,,,,,,,,,73,0.799,94,1.022,69,0.749,82,0.885,73,0.78,67,0.706
Asia,Western Asia,Yemen,,,,,102,0.507,27,0.131,26,0.122,48,0.219,41,0.182,,,,,,,,,,,,,,,,
Europe,Eastern Europe,Belarus,30,0.31,34,0.354,36,0.376,23,0.242,31,0.327,19,0.201,16,0.17,19,0.202,12,0.127,6,0.064,13,0.138,31,0.329,,,,,,
Europe,Eastern Europe,Bulgaria,209,2.678,192,2.479,190,2.472,125,1.638,138,1.821,127,1.688,142,1.9,118,1.589,77,1.044,75,1.023,87,1.193,95,1.311,74,1.028,70,0.979,102,1.436
Europe,Eastern Europe,Czech Republic,14,0.137,15,0.146,13,0.127,16,0.155,15,0.145,8,0.077,7,0.067,10,0.095,8,0.076,8,0.076,11,0.104,15,0.142,12,0.113,18,0.17,17,0.16
Europe,Eastern Europe,Hungary,36,0.355,19,0.188,7,0.069,13,0.129,7,0.07,11,0.11,14,0.141,18,0.181,12,0.121,9,0.091,7,0.071,3,0.031,11,0.112,5,0.051,3,0.031
Europe,Eastern Europe,Poland,110,0.286,117,0.305,22,0.057,23,0.06,25,0.065,37,0.096,59,0.154,26,0.068,11,0.029,27,0.071,445,1.166,292,0.767,246,0.647,,,,
Europe,Eastern Europe,Republic of Moldova,,,,,16,0.385,18,0.434,20,0.484,19,0.462,16,0.39,38,0.93,51,1.25,92,2.257,116,2.847,88,2.161,,,,,,
Europe,Eastern Europe,Romania,321,1.478,272,1.261,280,1.307,289,1.361,287,1.364,265,1.272,,,321,1.568,307,1.51,391,1.933,310,1.54,290,1.447,295,1.481,346,1.748,311,1.582
Europe,Eastern Europe,Russian Federation,,,"1,117",0.775,"1,135",0.79,994,0.693,837,0.584,698,0.487,633,0.442,519,0.362,520,0.362,512,0.356,442,0.306,325,0.225,344,0.237,292,0.201,320,0.22
Europe,Eastern Europe,Slovakia,,,,,16,0.296,12,0.222,4,0.074,3,0.056,6,0.111,4,0.074,4,0.074,7,0.129,78,1.439,83,1.529,85,1.564,102,1.874,91,1.67
Europe,Eastern Europe,Ukraine,205,0.431,172,0.364,178,0.38,233,0.5,256,0.552,279,0.604,338,0.735,292,0.638,,,,,,,,,,,,,556,1.25
Europe,Northern Europe,Estonia,2,0.146,1,0.073,2,0.147,1,0.074,2,0.149,2,0.149,0,0,0,0,3,0.226,0,0,1,0.076,0,0,0,0,,,0,0
Europe,Northern Europe,Finland,1,0.019,2,0.038,2,0.038,1,0.019,1,0.019,0,0,3,0.056,1,0.019,3,0.056,1,0.018,1,0.018,1,0.018,1,0.018,3,0.055,1,0.018
Europe,Northern Europe,Ireland,53,1.332,74,1.824,74,1.787,81,1.914,106,2.451,77,1.744,146,3.248,134,2.942,109,2.374,101,2.192,81,1.755,53,1.145,92,1.978,72,1.533,76,1.599
Europe,Northern Europe,Latvia,26,1.127,41,1.799,6,0.266,8,0.36,9,0.409,3,0.138,9,0.42,8,0.378,7,0.334,1,0.048,18,0.88,17,0.841,17,0.851,8,0.405,4,0.205
